frameNumber,repetition,user0_components,user0_effectiveError,user0_delay_ms,user0_cqi,user0_frame_rate,user1_components,user1_effectiveError,user1_delay_ms,user1_cqi,user1_frame_rate,user2_components,user2_effectiveError,user2_delay_ms,user2_cqi,user2_frame_rate,user3_components,user3_effectiveError,user3_delay_ms,user3_cqi,user3_frame_rate,user4_components,user4_effectiveError,user4_delay_ms,user4_cqi,user4_frame_rate,user5_components,user5_effectiveError,user5_delay_ms,user5_cqi,user5_frame_rate,user6_components,user6_effectiveError,user6_delay_ms,user6_cqi,user6_frame_rate,user7_components,user7_effectiveError,user7_delay_ms,user7_cqi,user7_frame_rate,user8_components,user8_effectiveError,user8_delay_ms,user8_cqi,user8_frame_rate,user9_components,user9_effectiveError,user9_delay_ms,user9_cqi,user9_frame_rate,num_users,error_at_80,error_ratio
575,0,80,659.79256,2.978261,14,60,55,830.048102,2.840799,14,60,20.0,1365.725433,4.207902,14.0,120.0,5.0,2406.262243,2.253472,14.0,60.0,50.0,852.763136,5.244326,11.0,90.0,35.0,1177.52274,2.340514,14.0,90.0,15.0,1404.170356,2.386951,15.0,45.0,5.0,2406.262243,2.372276,14.0,72.0,,,,,,,,,,,8,659.7925597241167,3.646998147708516
576,0,15,1378.177491,2.463161,14,60,25,1271.958344,2.338556,14,60,25.0,1271.958344,5.331985,14.0,120.0,75.0,712.08841,2.720186,14.0,60.0,15.0,1378.177491,3.331585,11.0,90.0,65.0,801.565448,5.607378,14.0,90.0,30.0,1199.803229,2.197427,15.0,45.0,1.0,2628.467248,2.34444,14.0,72.0,,,,,,,,,,,8,706.9772692613369,3.385623354178971
577,0,75,737.337972,2.689633,14,60,25,1271.491542,2.06325,14,60,45.0,1070.943162,2.774881,14.0,120.0,25.0,1271.491542,2.497751,14.0,60.0,35.0,1171.330936,2.979552,11.0,90.0,50.0,900.189227,6.705016,13.0,90.0,35.0,1171.330936,2.169226,15.0,45.0,10.0,1497.047469,2.261992,14.0,72.0,,,,,,,,,,,8,732.7989967117092,3.259246424914349
578,0,50,918.940236,3.083451,14,60,80,759.417584,9.046756,14,60,45.0,1075.807558,3.357383,14.0,120.0,50.0,918.940236,2.628802,14.0,60.0,60.0,863.436236,5.786613,11.0,90.0,1.0,2629.664495,4.163457,13.0,90.0,1.0,2629.664495,2.25352,15.0,45.0,45.0,1075.807558,2.982042,14.0,72.0,,,,,,,,,,,8,759.4175835420907,3.1490475890921665
579,0,35,1170.449585,2.084396,14,60,20,1327.441151,2.611036,14,60,55.0,911.836081,3.998734,14.0,120.0,55.0,911.836081,2.620019,14.0,60.0,15.0,1358.812912,2.118578,11.0,90.0,75.0,785.379082,5.504535,13.0,90.0,40.0,1158.923564,2.40222,15.0,45.0,55.0,911.836081,2.985519,14.0,72.0,,,,,,,,,,,8,782.351873501325,3.049215349955686
580,0,25,1275.349578,2.137933,14,60,15,1360.985017,2.220946,14,60,30.0,1207.552983,2.373041,14.0,120.0,10.0,1492.048654,2.045798,14.0,60.0,80.0,824.986248,8.407379,11.0,90.0,45.0,1092.536252,2.868883,13.0,90.0,20.0,1328.090037,2.039741,15.0,45.0,60.0,915.915615,5.234911,14.0,72.0,,,,,,,,,,,8,824.9862477249313,2.884196844009761
581,0,40,1172.962666,2.258958,14,60,70,870.144219,2.919293,14,60,50.0,992.425274,3.474759,14.0,120.0,50.0,992.425274,5.329546,14.0,60.0,55.0,970.156313,6.205107,11.0,90.0,25.0,1276.724858,8.463314,13.0,90.0,5.0,2369.151201,2.369757,15.0,45.0,45.0,1105.257913,2.359666,14.0,72.0,,,,,,,,,,,8,864.5575299699092,2.7403048602288846
582,0,10,1500.472784,2.090966,14,60,30,1217.909943,2.222505,14,60,35.0,1192.200466,2.508838,14.0,120.0,55.0,997.684558,2.64617,14.0,60.0,25.0,1277.003857,2.207403,11.0,90.0,60.0,973.754846,2.609702,13.0,90.0,70.0,908.313808,2.827283,15.0,45.0,35.0,1192.200466,2.522004,14.0,72.0,,,,,,,,,,,8,904.1242044156936,2.60489986976515
583,0,25,1280.178167,2.391535,14,60,50,1053.076836,3.287546,14,60,75.0,948.806944,3.371892,14.0,120.0,1.0,2577.0238,2.281474,14.0,60.0,65.0,994.8965,3.632208,11.0,90.0,1.0,2577.0238,2.292165,13.0,90.0,80.0,947.685437,3.3314,15.0,45.0,45.0,1141.270368,2.304355,14.0,72.0,,,,,,,,,,,8,947.6854365326828,2.455857792719155
584,0,75,981.417539,5.5663,14,60,35,1211.705778,3.117531,14,60,25.0,1281.777666,2.066152,14.0,120.0,45.0,1158.498348,2.101486,14.0,60.0,50.0,1081.37414,5.885176,11.0,90.0,40.0,1199.896471,5.315629,13.0,90.0,30.0,1234.97906,2.495836,15.0,45.0,35.0,1211.705778,2.409193,14.0,72.0,,,,,,,,,,,8,979.836789673532,2.3445055561319434
585,0,30,1242.7256,2.242873,14,60,25,1284.358519,5.354861,14,60,5.0,2256.079093,2.425428,14.0,120.0,25.0,1284.358519,2.173118,14.0,60.0,5.0,2256.079093,2.512616,11.0,90.0,5.0,2256.079093,2.015588,13.0,90.0,70.0,1023.682893,2.694476,15.0,45.0,35.0,1220.625305,2.231105,14.0,72.0,,,,,,,,,,,8,1019.8736072693418,2.2121163607386456
586,0,55,1131.158027,2.673086,14,60,30,1264.570743,2.416385,14,60,20.0,1320.660815,2.430078,14.0,120.0,15.0,1373.40196,2.248614,14.0,60.0,50.0,1148.782675,6.23611,11.0,90.0,1.0,2486.505072,2.019701,13.0,90.0,5.0,2223.679982,2.042071,15.0,45.0,30.0,1264.570743,2.930709,14.0,72.0,,,,,,,,,,,8,1052.5690527619167,2.112621472293374
587,0,75,1076.851611,2.919163,14,60,75,1076.851611,3.010129,14,60,75.0,1076.851611,3.4154,14.0,120.0,15.0,1382.573838,2.150634,14.0,60.0,5.0,2175.156958,2.101781,11.0,90.0,55.0,1160.474995,2.530636,13.0,90.0,75.0,1076.851611,2.756973,15.0,45.0,25.0,1309.744936,2.344286,14.0,72.0,,,,,,,,,,,8,1073.305408359191,2.0265964761871
588,0,35,1294.695252,2.395265,14,60,10,1637.597208,2.462084,14,60,1.0,2412.366985,2.141977,14.0,120.0,40.0,1289.24821,5.264805,14.0,60.0,65.0,1128.65889,9.552806,11.0,90.0,25.0,1339.753728,5.243647,13.0,90.0,40.0,1289.24821,2.205387,15.0,45.0,35.0,1294.695252,2.880409,14.0,72.0,,,,,,,,,,,8,1095.9954139664271,1.9521909223189304
589,0,40,288.543231,2.4615,14,60,80,106.68292,3.131597,14,60,55.0,127.762594,6.177153,14.0,120.0,20.0,880.147554,2.396593,14.0,60.0,35.0,553.44075,5.346147,11.0,90.0,70.0,109.315127,8.651113,13.0,90.0,20.0,880.147554,2.040878,15.0,45.0,80.0,106.68292,3.429883,14.0,72.0,,,,,,,,,,,8,106.68292022677558,10.232414729354112
590,0,80,97.597344,2.572286,14,60,70,100.370413,2.980217,14,60,5.0,1094.932633,5.23456,14.0,120.0,1.0,2491.555724,2.499536,14.0,60.0,35.0,553.043735,5.717893,11.0,90.0,1.0,2491.555724,2.085383,13.0,90.0,15.0,947.796155,2.377692,15.0,45.0,10.0,961.397353,2.217901,14.0,72.0,,,,,,,,,,,8,97.59734413228092,11.2188773487983
591,0,1,2497.383382,2.054665,14,60,35,551.60683,2.260618,14,60,10.0,963.294666,2.495422,14.0,120.0,35.0,551.60683,2.061005,14.0,60.0,70.0,93.967752,9.531842,11.0,90.0,40.0,279.816948,2.950587,13.0,90.0,55.0,113.316443,2.552342,15.0,45.0,20.0,887.314705,2.467353,14.0,72.0,,,,,,,,,,,8,91.01663804666484,12.051071034360012
592,0,35,551.335857,5.320764,14,60,60,102.52925,5.916488,14,60,25.0,867.243852,2.975066,14.0,120.0,20.0,887.795669,2.321418,14.0,60.0,35.0,551.335857,5.495239,11.0,90.0,80.0,86.264018,5.31161,13.0,90.0,20.0,887.795669,2.071732,15.0,45.0,70.0,89.226604,2.919219,14.0,72.0,,,,,,,,,,,8,86.26401778963957,12.72265909773734
593,0,55,103.482862,2.766814,14,60,15,951.911572,2.504934,14,60,75.0,81.774321,5.92885,14.0,120.0,5.0,1099.425724,2.365964,14.0,60.0,65.0,88.958647,5.715522,11.0,90.0,25.0,869.195502,2.238862,13.0,90.0,20.0,889.85931,2.482608,15.0,45.0,25.0,869.195502,2.377844,14.0,72.0,,,,,,,,,,,8,80.50936779407948,13.6558732756646
595,0,75,74.373134,2.887473,14,60,35,557.580255,2.192043,14,60,65.0,81.953075,2.958218,14.0,120.0,20.0,904.287448,2.074894,14.0,60.0,40.0,273.005174,5.295695,11.0,90.0,65.0,81.953075,5.584227,13.0,90.0,30.0,841.144086,2.357071,15.0,45.0,55.0,96.294365,3.015317,14.0,72.0,,,,,,,,,,,8,73.09585894721789,15.217504587365658
596,0,5,1117.886486,2.237194,14,60,35,560.536835,3.487672,14,60,60.0,88.692473,3.026498,14.0,120.0,30.0,846.495476,2.736145,14.0,60.0,5.0,1117.886486,2.513982,11.0,90.0,5.0,1117.886486,2.274426,13.0,90.0,15.0,972.194929,2.171498,15.0,45.0,60.0,88.692473,2.835324,14.0,72.0,,,,,,,,,,,8,71.18051258806577,15.704951334896036
597,0,25,893.967264,2.497974,14,60,15,977.920666,2.160255,14,60,25.0,893.967264,2.083171,14.0,120.0,50.0,124.510167,2.609183,14.0,60.0,55.0,92.897819,4.908849,11.0,90.0,20.0,916.328508,2.445066,13.0,90.0,5.0,1123.869415,2.505849,15.0,45.0,50.0,124.510167,3.300796,14.0,72.0,,,,,,,,,,,8,68.35519039939747,16.44161048332938
598,0,40,268.943399,2.119603,14,60,40,268.943399,2.230096,14,60,50.0,123.018373,8.444157,14.0,120.0,1.0,2565.453031,2.446878,14.0,60.0,1.0,2565.453031,2.485165,11.0,90.0,45.0,130.49776,2.713386,13.0,90.0,15.0,986.148056,2.403133,15.0,45.0,40.0,268.943399,8.129759,14.0,72.0,,,,,,,,,,,8,66.87364654097831,16.93011642698797
599,0,1,2576.283747,2.28337,14,60,5,1143.694296,2.100262,14,60,20.0,935.383897,2.511037,14.0,120.0,70.0,67.565466,2.837946,14.0,60.0,1.0,2576.283747,2.096958,11.0,90.0,20.0,935.383897,5.20389,13.0,90.0,25.0,911.232804,2.246988,15.0,45.0,80.0,64.348609,3.101233,14.0,72.0,,,,,,,,,,,8,64.34860912168548,17.773411288520148
600,0,15,1016.568552,2.371192,14,60,5,1162.144094,2.253316,14,60,50.0,117.52066,5.273745,14.0,120.0,5.0,1162.144094,2.286146,14.0,60.0,80.0,61.544319,6.798227,11.0,90.0,80.0,40582.367921,12.685886,13.0,90.0,1.0,2602.959292,2.463391,15.0,45.0,50.0,117.52066,2.983652,14.0,72.0,,,,,,,,,,,8,61.54431889297467,18.88304419395476
601,0,35,586.264318,2.820399,14,60,20,967.611733,5.463009,14,60,15.0,1032.080318,5.436947,14.0,120.0,70.0,64.389701,2.719361,14.0,60.0,60.0,79.945889,3.431811,11.0,90.0,15.0,1032.080318,6.072423,13.0,90.0,15.0,1032.080318,2.374549,15.0,45.0,45.0,124.594568,2.370933,14.0,72.0,,,,,,,,,,,8,60.97082656263701,19.31428299162914
602,0,80,62.320996,2.849081,14,60,70,65.647713,2.603887,14,60,25.0,946.987524,2.191554,14.0,120.0,55.0,88.211449,2.799872,14.0,60.0,75.0,63.329373,7.560317,11.0,90.0,80.0,62.320996,5.486145,13.0,90.0,1.0,2622.088512,2.517318,15.0,45.0,10.0,1055.770303,2.400244,14.0,72.0,,,,,,,,,,,8,62.32099564051027,19.01372719585009
603,0,70,67.003129,2.875076,14,60,50,116.869501,2.692276,14,60,25.0,950.45676,2.244982,14.0,120.0,15.0,1043.690607,2.342016,14.0,60.0,35.0,590.849838,7.523654,13.0,90.0,30.0,904.913492,3.154218,13.0,90.0,30.0,904.913492,2.431366,15.0,45.0,1.0,2624.749617,2.371063,14.0,72.0,,,,,,,,,,,8,63.8337582498384,18.63665451775294
604,0,60,84.703158,2.754989,14,60,40,262.229148,2.86051,14,60,25.0,954.44989,2.286489,14.0,120.0,20.0,982.992273,2.462032,14.0,60.0,10.0,1064.366253,2.104932,13.0,90.0,30.0,908.911104,2.20761,13.0,90.0,55.0,91.919695,2.640635,15.0,45.0,15.0,1047.725257,2.076429,14.0,72.0,,,,,,,,,,,8,66.68070141076596,17.9044801472325
606,0,1,2632.440477,2.406957,14,60,40,263.46588,2.183429,14,60,65.0,75.520998,3.255883,14.0,120.0,10.0,1069.258959,2.285592,14.0,60.0,45.0,129.949553,3.388853,13.0,90.0,40.0,263.46588,8.416727,13.0,90.0,35.0,598.597256,2.242236,15.0,45.0,20.0,987.817634,2.390625,14.0,72.0,,,,,,,,,,,8,67.82244699046234,17.67183767207724
607,0,25,958.507294,2.280445,14,60,40,262.613311,2.252739,14,60,25.0,958.507294,2.186289,14.0,120.0,60.0,83.906219,3.201242,14.0,60.0,10.0,1068.666887,2.265071,13.0,90.0,65.0,73.556795,5.724562,13.0,90.0,40.0,262.613311,2.666,15.0,45.0,55.0,91.457312,2.946302,14.0,72.0,,,,,,,,,,,8,65.78548656550228,18.212627881063284
609,0,65,66.263556,2.902078,14,60,5,1198.648629,2.399248,14,60,40.0,40582.367921,23.525349,12.0,120.0,80.0,58.388238,2.576165,14.0,60.0,35.0,594.728639,2.43089,13.0,90.0,70.0,61.586019,3.32663,13.0,90.0,80.0,58.388238,2.763944,15.0,45.0,65.0,66.263556,3.018969,14.0,72.0,,,,,,,,,,,8,58.38823793664698,20.52893993248639
610,0,55,79.804807,3.107794,14,60,40,256.239381,2.154317,14,60,70.0,40582.367921,18.108173,12.0,120.0,50.0,107.572172,2.531499,14.0,60.0,80.0,40582.367921,12.79663,13.0,90.0,1.0,2646.103747,2.220942,13.0,90.0,25.0,958.598299,2.18392,15.0,45.0,75.0,54.955392,3.292174,14.0,72.0,,,,,,,,,,,8,53.92377478105383,22.231361893965023
611,0,75,49.241034,4.435031,14,60,60,66.363181,2.677949,14,60,80.0,40582.367921,11.375728,12.0,120.0,1.0,2648.719135,2.212769,14.0,60.0,35.0,587.532772,4.257419,13.0,90.0,1.0,2648.719135,2.276299,13.0,90.0,10.0,1065.272978,2.366509,15.0,45.0,50.0,102.711983,2.553877,14.0,72.0,,,,,,,,,,,8,48.14743746475337,24.8376353870548
612,0,80,41.27437,2.643502,14,60,65,49.956752,2.572441,14,60,55.0,67.389287,5.620784,12.0,120.0,65.0,49.956752,5.310405,14.0,60.0,60.0,59.884091,5.747687,13.0,90.0,50.0,97.23165,3.538032,13.0,90.0,55.0,67.389287,2.571382,15.0,45.0,35.0,581.472711,2.04503,14.0,72.0,,,,,,,,,,,8,41.27437032926701,28.81385977771885
613,0,20,971.777589,2.115761,14,60,50,97.452994,2.722799,14,60,50.0,97.452994,5.677732,12.0,120.0,70.0,43.973912,2.887529,14.0,60.0,5.0,1183.618905,2.42211,13.0,90.0,55.0,66.48669,8.096994,13.0,90.0,1.0,2655.424203,2.392893,15.0,45.0,45.0,107.453871,3.006888,14.0,72.0,,,,,,,,,,,8,40.34910721813933,29.334450914102373
614,0,70,45.253091,5.807053,14,60,45,108.92699,5.31812,14,60,20.0,961.783517,2.255263,12.0,120.0,30.0,887.655254,2.391276,14.0,60.0,80.0,41.612177,6.89778,13.0,90.0,80.0,41.612177,5.404566,13.0,90.0,50.0,99.641163,2.328013,15.0,45.0,30.0,887.655254,2.342721,14.0,72.0,,,,,,,,,,,8,41.61217651722834,28.208312685272286
615,0,15,1019.7138,2.162291,14,60,20,956.246079,2.908339,12,60,50.0,103.237351,7.522288,12.0,120.0,35.0,572.763504,2.519121,14.0,60.0,20.0,956.246079,5.130625,13.0,90.0,45.0,112.04024,2.542803,13.0,90.0,65.0,54.134022,2.892333,15.0,45.0,40.0,258.445894,2.2115,14.0,72.0,,,,,,,,,,,8,44.71397623350615,26.129949949910067
616,0,70,52.334009,2.721303,14,60,70,52.334009,6.463631,12,60,70.0,52.334009,6.207818,12.0,120.0,40.0,263.384562,2.532077,14.0,60.0,30.0,881.142866,2.699117,13.0,90.0,65.0,58.159892,8.343469,13.0,90.0,20.0,952.677382,2.313843,15.0,45.0,80.0,48.903061,5.204908,14.0,72.0,,,,,,,,,,,8,48.9030606470762,23.81256173093909
617,0,40,270.720188,2.140188,14,60,50,115.218743,2.701607,12,60,40.0,270.720188,2.620096,12.0,120.0,15.0,1010.111519,2.025758,14.0,60.0,70.0,59.891285,5.924035,13.0,90.0,5.0,1159.807321,6.432515,13.0,90.0,75.0,57.806733,2.826168,15.0,45.0,35.0,575.335021,5.071877,14.0,72.0,,,,,,,,,,,8,56.62187140987973,20.483380230934056
618,0,20,948.369358,2.443282,14,60,55,88.341824,4.528049,12,60,50.0,122.180562,8.124687,12.0,120.0,65.0,72.373703,6.812143,14.0,60.0,25.0,926.715378,2.48459,13.0,90.0,60.0,81.307697,5.18059,13.0,90.0,65.0,72.373703,2.698118,15.0,45.0,50.0,122.180562,5.349486,14.0,72.0,,,,,,,,,,,8,63.633988294755625,18.20608505854903
619,0,65,76.689531,2.58697,14,60,40,280.985525,2.614774,12,60,45.0,134.00803,5.65493,12.0,120.0,75.0,69.17085,2.69617,14.0,60.0,45.0,134.00803,3.398214,13.0,90.0,45.0,134.00803,3.087655,13.0,90.0,40.0,280.985525,2.321595,15.0,45.0,60.0,85.507475,2.919502,14.0,72.0,,,,,,,,,,,8,68.08024150303801,17.01956818535384
620,0,1,2695.017538,2.246045,14,60,15,1010.842737,2.369403,12,60,30.0,882.550563,2.518596,12.0,120.0,15.0,1010.842737,2.219297,14.0,60.0,80.0,69.582617,8.975757,13.0,90.0,20.0,951.233835,2.41983,13.0,90.0,20.0,951.233835,2.221055,15.0,45.0,50.0,127.748313,2.913969,14.0,72.0,,,,,,,,,,,8,69.58261724781224,16.698369703041383
621,0,35,583.875305,5.278704,14,60,45,136.046625,5.914257,12,60,50.0,128.049864,3.738182,12.0,120.0,65.0,78.567943,2.691839,14.0,60.0,80.0,69.971188,3.815384,13.0,90.0,35.0,583.875305,2.726502,13.0,90.0,20.0,952.002541,2.417147,15.0,45.0,45.0,136.046625,2.388578,14.0,72.0,,,,,,,,,,,8,69.97118809444208,16.610778339147
622,0,30,883.226423,2.300831,14,60,40,281.964237,3.674075,12,60,75.0,70.080534,8.308909,12.0,120.0,25.0,930.518729,2.100057,14.0,60.0,20.0,951.931932,2.503453,13.0,90.0,15.0,1011.717543,2.218904,13.0,90.0,70.0,71.994285,2.59246,15.0,45.0,5.0,1162.266995,2.203202,14.0,72.0,,,,,,,,,,,8,68.95949837451035,16.854342364478462
623,0,15,1011.745293,2.447572,14,60,35,582.882777,3.335353,12,60,25.0,930.637856,5.176137,12.0,120.0,80.0,68.266973,2.575349,14.0,60.0,65.0,76.899043,5.766618,13.0,90.0,15.0,1011.745293,2.086054,13.0,90.0,40.0,281.456041,2.52773,15.0,45.0,65.0,76.899043,2.707807,14.0,72.0,,,,,,,,,,,8,68.26697331520452,17.027175381072823
624,0,1,2697.944439,2.230984,14,60,75,68.316453,3.45371,12,60,5.0,1163.079759,8.11791,12.0,120.0,80.0,67.179746,2.692912,14.0,60.0,70.0,70.216428,5.69835,13.0,90.0,10.0,1026.35483,5.392536,13.0,90.0,65.0,75.8269,3.049841,15.0,45.0,70.0,70.216428,2.93829,14.0,72.0,,,,,,,,,,,8,67.17974598186875,17.312952612793882
625,0,80,66.016967,2.683209,14,60,40,280.235426,5.501259,12,60,35.0,582.847731,6.416971,12.0,120.0,40.0,280.235426,5.344063,14.0,60.0,40.0,280.235426,4.89897,13.0,90.0,15.0,1012.874249,2.684721,13.0,90.0,40.0,280.235426,2.500614,15.0,45.0,10.0,1026.842949,2.26118,14.0,72.0,,,,,,,,,,,8,66.01696659223131,17.626306465489932
626,0,75,65.728449,2.685754,14,60,55,89.565647,3.806467,12,60,75.0,65.728449,6.129585,12.0,120.0,80.0,64.560436,2.962373,14.0,60.0,10.0,1026.028505,2.245072,13.0,90.0,15.0,1012.072308,2.245692,13.0,90.0,60.0,82.308602,2.753769,15.0,45.0,70.0,67.627853,2.957808,14.0,72.0,,,,,,,,,,,8,64.5604362394787,18.011389621048416
627,0,35,582.301282,2.323217,14,60,10,1026.32125,5.251137,12,60,45.0,130.038444,8.553443,12.0,120.0,70.0,66.599947,2.536109,14.0,60.0,55.0,88.564494,9.798793,13.0,90.0,15.0,1012.386086,2.07403,13.0,90.0,40.0,278.248939,2.214179,15.0,45.0,30.0,884.389405,2.695101,14.0,72.0,,,,,,,,,,,8,63.52335831975983,18.312848008178445
628,0,35,582.016737,2.067537,14,60,15,1012.900018,2.161674,12,60,35.0,582.016737,5.35448,12.0,120.0,10.0,1026.83331,2.119743,14.0,60.0,45.0,128.92123,8.175153,13.0,90.0,20.0,953.82477,2.286043,13.0,90.0,45.0,128.92123,2.415748,15.0,45.0,45.0,128.92123,3.425127,14.0,72.0,,,,,,,,,,,8,62.07819672092626,18.746860037532933
629,0,75,62.345353,5.394008,14,60,25,933.279024,5.132507,12,60,65.0,69.932543,3.69701,12.0,120.0,45.0,128.091808,2.260199,14.0,60.0,45.0,128.091808,4.008453,13.0,90.0,35.0,582.489776,2.445579,13.0,90.0,80.0,61.114945,2.5794,15.0,45.0,55.0,86.310497,2.635267,14.0,72.0,,,,,,,,,,,8,61.11494542633897,19.058096241808528
630,0,35,582.36444,2.425149,14,60,75,61.500966,5.381974,12,60,45.0,127.266105,3.708778,12.0,120.0,1.0,2705.338844,2.162777,14.0,60.0,70.0,63.340977,9.096773,13.0,90.0,5.0,1165.919725,2.414227,13.0,90.0,50.0,119.110571,2.318613,15.0,45.0,45.0,127.266105,2.304554,14.0,72.0,,,,,,,,,,,8,60.260106433893824,19.348119240889712
631,0,40,275.892931,2.520593,14,60,60,77.581829,2.743666,12,60,75.0,60.982405,3.21005,12.0,120.0,75.0,60.982405,2.718444,14.0,60.0,5.0,1168.299069,2.416189,13.0,90.0,35.0,583.089656,2.639746,13.0,90.0,75.0,60.982405,2.736465,15.0,45.0,80.0,59.748772,2.84254,14.0,72.0,,,,,,,,,,,8,59.74877233635565,19.55352424541348
632,0,70,62.351328,2.564663,14,60,10,1029.619413,2.193521,12,60,15.0,1015.677886,3.529708,12.0,120.0,60.0,77.289257,4.148191,14.0,60.0,1.0,2707.375247,2.085195,13.0,90.0,55.0,84.636146,2.94535,13.0,90.0,20.0,957.026141,2.167227,15.0,45.0,60.0,77.289257,2.57727,14.0,72.0,,,,,,,,,,,8,59.274604229941865,19.67659137282512
633,0,5,1165.245823,2.309913,14,60,70,63.100525,6.022402,12,60,1.0,2707.553674,5.196003,12.0,120.0,75.0,61.243108,3.413862,14.0,60.0,5.0,1165.245823,2.121627,13.0,90.0,40.0,277.80125,8.494623,13.0,90.0,5.0,1165.245823,2.358266,15.0,45.0,80.0,59.968189,3.086069,14.0,72.0,,,,,,,,,,,8,59.9681886147178,19.43106586162406
634,0,1,2706.099724,2.226623,14,60,25,932.114528,3.393752,12,60,20.0,952.928387,2.084468,12.0,120.0,15.0,1012.213977,2.908896,14.0,60.0,25.0,932.114528,2.271711,13.0,90.0,50.0,122.154768,5.333699,13.0,90.0,10.0,1026.145518,2.322536,15.0,45.0,45.0,130.020546,2.056372,14.0,72.0,,,,,,,,,,,8,61.02502969211785,19.06592643210021
635,0,25,929.858371,2.059772,14,60,5,1161.529651,5.104357,12,60,45.0,131.412218,6.017044,12.0,120.0,50.0,123.577417,2.581792,14.0,60.0,65.0,71.589231,5.308551,13.0,90.0,65.0,71.589231,3.51811,13.0,90.0,40.0,280.710111,2.376965,15.0,45.0,65.0,71.589231,5.366432,14.0,72.0,,,,,,,,,,,8,62.04629225759047,18.720371661746107
636,0,55,89.852523,3.37098,14,60,65,72.874839,5.38449,14,60,75.0,64.404865,4.886152,12.0,120.0,45.0,132.657646,2.46701,14.0,60.0,80.0,63.131322,5.023776,13.0,90.0,25.0,928.774441,6.77906,13.0,90.0,50.0,124.861551,2.226003,15.0,45.0,75.0,64.404865,2.625709,14.0,72.0,,,,,,,,,,,8,63.13132209170573,18.38263965849106
637,0,75,65.275382,2.76624,14,60,40,283.347317,2.925887,14,60,60.0,83.546528,5.74281,12.0,120.0,50.0,126.343652,3.299383,14.0,60.0,45.0,134.015949,3.505856,13.0,90.0,20.0,950.123375,2.16669,13.0,90.0,50.0,126.343652,2.490998,15.0,45.0,65.0,74.025585,2.531689,14.0,72.0,,,,,,,,,,,8,64.05096791829929,18.13317716094009
638,0,65,72.028308,2.919203,14,60,55,89.431216,2.713947,14,60,55.0,89.431216,5.808196,12.0,120.0,20.0,949.818168,2.322444,14.0,60.0,30.0,881.410077,5.482237,13.0,90.0,20.0,949.818168,2.448978,13.0,90.0,50.0,124.335569,2.117408,15.0,45.0,60.0,81.683673,2.833322,14.0,72.0,,,,,,,,,,,8,61.87600350021808,18.771916698361544
639,0,40,276.098,2.230165,14,60,1,2695.929373,2.169916,14,60,30.0,881.651919,5.609633,14.0,120.0,25.0,929.529265,8.213304,14.0,60.0,15.0,1011.416616,2.263463,13.0,90.0,5.0,1162.94836,2.333259,13.0,90.0,25.0,929.529265,2.18363,15.0,45.0,1.0,2695.929373,2.158408,14.0,72.0,,,,,,,,,,,8,58.50662687579924,19.877207460181484
640,0,5,1166.422791,2.254969,14,60,65,63.335691,3.00509,14,60,60.0,73.847471,2.996968,14.0,120.0,60.0,73.847471,2.578445,14.0,60.0,80.0,53.437539,7.146193,13.0,90.0,80.0,53.437539,5.914442,13.0,90.0,20.0,953.60833,2.200037,15.0,45.0,55.0,82.221452,3.078939,14.0,72.0,,,,,,,,,,,8,53.4375394830518,21.827778782620687
641,0,55,79.246659,2.968169,14,60,1,2690.7434,2.475414,14,60,80.0,49.790429,6.103898,14.0,120.0,10.0,1037.440292,5.306679,14.0,60.0,5.0,1172.71,2.222831,13.0,90.0,60.0,70.577937,5.705853,13.0,90.0,35.0,584.025928,2.263378,15.0,45.0,10.0,1037.440292,2.202545,14.0,72.0,,,,,,,,,,,8,49.7904294780776,23.552919955781345
642,0,55,76.762529,5.115175,14,60,30,894.670145,2.370653,14,60,30.0,894.670145,2.300341,14.0,120.0,25.0,943.451826,2.422791,14.0,60.0,50.0,108.969925,2.708237,13.0,90.0,55.0,76.762529,2.897672,13.0,90.0,60.0,68.046272,3.232842,15.0,45.0,45.0,117.933017,5.03758,14.0,72.0,,,,,,,,,,,8,47.19646191251695,24.987137688147723
643,0,15,1033.81641,2.1505,14,60,15,1033.81641,5.287308,14,60,40.0,257.084081,2.957098,14.0,120.0,70.0,48.943619,3.607327,14.0,60.0,35.0,585.539818,2.493643,13.0,90.0,50.0,106.296009,2.844936,13.0,90.0,45.0,115.627079,2.203096,15.0,45.0,30.0,898.797094,2.348656,14.0,72.0,,,,,,,,,,,8,45.77990926575944,25.883818182951543
644,0,60,63.800861,2.823469,14,60,1,2685.392032,2.107522,14,60,80.0,44.017016,5.284375,14.0,120.0,30.0,902.25446,2.155597,14.0,60.0,70.0,47.129454,4.305568,13.0,90.0,60.0,63.800861,2.943198,13.0,90.0,45.0,112.967857,2.227832,15.0,45.0,40.0,253.09726,2.516152,14.0,72.0,,,,,,,,,,,8,44.01701649334088,27.02787586685449
645,0,60,63.137597,2.793427,14,60,40,250.81782,2.465199,14,60,20.0,980.816504,2.034367,14.0,120.0,25.0,955.48671,2.29649,14.0,60.0,25.0,955.48671,2.472133,13.0,90.0,60.0,63.137597,3.22017,13.0,90.0,60.0,63.137597,3.015162,15.0,45.0,5.0,1195.02094,2.32756,14.0,72.0,,,,,,,,,,,8,43.92053463439628,27.20870657679753
