user,packet_id,size_bytes,delay_ms,success,mse,mse_contrib
8,464,52578,193.556910,0,0.0065618660,0.0065618660
1,571,59777,12.857393,0,0.0056406660,0.0056406660
2,572,64472,17.518290,0,0.0023008610,0.0023008610
4,561,59252,35.499206,0,0.0035669530,0.0035669530
0,579,64882,13.359750,0,0.0006481370,0.0006481370
6,548,59592,69.232826,0,0.0047577660,0.0047577660
5,460,70152,221.578392,0,0.0019915770,0.0019915770
7,384,74559,341.768899,0,0.0037491980,0.0037491980
3,576,62264,23.422714,0,0.0081122120,0.0081122120
8,479,52619,192.126152,0,0.0085603370,0.0085603370
0,583,65113,13.698482,0,0.0006491980,0.0006491980
2,584,64445,14.648483,0,0.0024366500,0.0024366500
4,575,59423,32.552180,0,0.0036194620,0.0036194620
1,589,60725,14.892522,0,0.0056563370,0.0056563370
9,387,67784,352.696234,0,0.0022126930,0.0022126930
6,551,50090,74.404334,0,0.0040576510,0.0040576510
3,588,62116,21.025264,0,0.0081035340,0.0081035340
0,592,65001,15.160045,0,0.0007046740,0.0007046740
5,463,69919,232.059552,0,0.0020341790,0.0020341790
1,598,57189,13.606736,0,0.0056469300,0.0056469300
2,595,64140,15.996267,0,0.0021691630,0.0021691630
4,582,59499,34.758292,0,0.0036146050,0.0036146050
8,485,52532,200.425932,0,0.0059019350,0.0059019350
7,398,74859,350.997455,0,0.0043785150,0.0043785150
6,562,56469,75.888173,0,0.0035450140,0.0035450140
3,596,62179,24.694302,0,0.0081797200,0.0081797200
0,603,64935,13.447657,0,0.0006228220,0.0006228220
1,610,60658,11.513446,0,0.0058952190,0.0058952190
2,606,64320,15.511173,0,0.0021699590,0.0021699590
4,599,60040,31.840192,0,0.0037159660,0.0037159660
9,399,68128,368.688770,0,0.0033849240,0.0033849240
3,601,61363,24.591993,0,0.0080722040,0.0080722040
8,493,52429,207.091889,0,0.0041945400,0.0041945400
5,478,70298,239.229042,0,0.0029918030,0.0029918030
6,577,53876,73.057024,0,0.0059479360,0.0059479360
1,615,59186,12.898321,0,0.0058587230,0.0058587230
0,618,64572,12.129525,0,0.0006589060,0.0006589060
2,611,64204,16.368066,0,0.0021890780,0.0021890780
7,407,74954,364.191258,0,0.0061789160,0.0061789160
4,608,60180,33.836850,0,0.0036684200,0.0036684200
3,620,61292,18.674492,0,0.0081137900,0.0081137900
8,507,52438,206.289685,0,0.0056606860,0.0056606860
5,490,70281,244.648545,0,0.0040587030,0.0040587030
2,621,63885,15.800793,0,0.0021831930,0.0021831930
6,585,59915,78.869348,0,0.0051983500,0.0051983500
1,625,61189,13.640662,0,0.0058940550,0.0058940550
0,628,64156,13.303520,0,0.0006492460,0.0006492460
9,408,68563,380.877776,0,0.0039304670,0.0039304670
4,617,60454,34.939533,0,0.0037364090,0.0037364090
3,623,61394,22.277261,0,0.0080898830,0.0080898830
7,413,75129,376.585531,0,0.0037950240,0.0037950240
1,633,57862,13.205883,0,0.0057365310,0.0057365310
0,635,64720,13.110904,0,0.0006289200,0.0006289200
8,515,52362,214.008814,0,0.0052835280,0.0052835280
5,496,70684,248.690149,0,0.0019492900,0.0019492900
2,639,63990,14.671297,0,0.0023352860,0.0023352860
4,626,60692,34.078181,0,0.0037897450,0.0037897450
6,593,55783,86.305484,0,0.0040106290,0.0040106290
3,637,61593,18.928931,0,0.0080769260,0.0080769260
9,420,67939,392.330101,0,0.0022117780,0.0022117780
2,643,64042,15.102118,0,0.0024328280,0.0024328280
0,650,65055,12.408511,0,0.0006474600,0.0006474600
1,649,61366,14.191899,0,0.0058294190,0.0058294190
8,528,52443,216.043184,0,0.0050455800,0.0050455800
7,421,75689,388.049966,0,0.0036650080,0.0036650080
4,638,61464,34.663419,0,0.0037924740,0.0037924740
5,504,70075,255.590609,0,0.0020526140,0.0020526140
3,648,62183,20.350343,0,0.0082071230,0.0082071230
6,607,61687,90.145122,0,0.0040111360,0.0040111360
2,653,63888,12.824182,0,0.0021976740,0.0021976740
0,657,65209,14.159114,0,0.0007109290,0.0007109290
1,660,60088,14.578825,0,0.0056649100,0.0056649100
8,534,52620,219.109772,0,0.0053529530,0.0053529530
3,655,62337,20.806712,0,0.0082130570,0.0082130570
9,422,67723,409.662904,0,0.0022062070,0.0022062070
6,616,57610,91.021667,0,0.0040813230,0.0040813230
4,642,61766,44.112529,0,0.0038972450,0.0038972450
5,511,69679,261.852941,0,0.0021121910,0.0021121910
0,662,64925,13.563050,0,0.0006472630,0.0006472630
1,667,62090,15.059100,0,0.0058205380,0.0058205380
7,433,75783,399.776518,0,0.0038667500,0.0038667500
2,666,64035,16.247878,0,0.0022241240,0.0022241240
3,661,62319,22.342625,0,0.0081436260,0.0081436260
4,651,62563,44.907784,0,0.0040144530,0.0040144530
6,630,62324,91.671290,0,0.0037559190,0.0037559190
8,550,52486,227.323114,0,0.0044267190,0.0044267190
5,524,70160,263.237889,0,0.0031714240,0.0031714240
1,674,58668,13.164890,0,0.0057480510,0.0057480510
0,673,65053,14.828806,0,0.0006728220,0.0006728220
2,672,64089,16.391515,0,0.0021943280,0.0021943280
3,679,62615,16.276072,0,0.0082683870,0.0082683870
9,439,67218,416.689526,0,0.0021742440,0.0021742440
7,444,76568,412.113222,0,0.0045246860,0.0045246860
4,670,62848,43.941111,0,0.0040552580,0.0040552580
2,681,64141,15.791126,0,0.0021324320,0.0021324320
6,632,51731,98.919683,0,0.0037374610,0.0037374610
0,686,64923,14.865780,0,0.0006419040,0.0006419040
1,688,62319,14.846292,0,0.0056605780,0.0056605780
3,682,62458,19.098762,0,0.0081201920,0.0081201920
5,537,70590,266.738584,0,0.0041810860,0.0041810860
8,557,52674,236.769054,0,0.0054531420,0.0054531420
2,691,64391,13.798527,0,0.0023644210,0.0023644210
4,676,63779,46.309218,0,0.0038556700,0.0038556700
9,445,66973,430.648349,0,0.0021927690,0.0021927690
6,641,59903,100.680227,0,0.0037978730,0.0037978730
1,695,61188,15.746604,0,0.0057022310,0.0057022310
0,698,65394,14.320318,0,0.0006344340,0.0006344340
3,692,62377,18.218922,0,0.0081393530,0.0081393530
5,543,70542,274.302288,0,0.0023419630,0.0023419630
8,564,52584,244.303354,0,0.0051361590,0.0051361590
7,454,76995,428.394322,0,0.0044343100,0.0044343100
0,706,66119,13.443891,0,0.0006557300,0.0006557300
2,705,64370,14.558323,0,0.0024907570,0.0024907570
3,708,62728,14.962365,0,0.0081753180,0.0081753180
1,709,62936,14.380555,0,0.0057459450,0.0057459450
4,689,63950,47.600389,0,0.0042069240,0.0042069240
6,659,56706,98.799147,0,0.0056909090,0.0056909090
1,714,59006,13.631421,0,0.0058569850,0.0058569850
0,715,65599,13.841410,0,0.0007028270,0.0007028270
2,717,64497,13.760355,0,0.0021456660,0.0021456660
9,456,67525,447.137985,0,0.0029534950,0.0029534950
8,574,52676,247.574180,0,0.0048575360,0.0048575360
5,553,69780,281.546491,0,0.0024790340,0.0024790340
3,712,62599,16.725416,0,0.0081486140,0.0081486140
4,697,63796,50.835326,0,0.0041396380,0.0041396380
7,461,77077,439.258140,0,0.0068428750,0.0068428750
6,668,61326,108.256164,0,0.0043388750,0.0043388750
2,721,64411,15.600016,0,0.0021612490,0.0021612490
0,725,65042,14.126561,0,0.0006650430,0.0006650430
3,728,62679,13.305363,0,0.0080902800,0.0080902800
1,730,62294,14.194381,0,0.0059073920,0.0059073920
8,586,52930,250.095274,0,0.0053653540,0.0053653540
5,567,69286,285.218216,0,0.0024323950,0.0024323950
4,703,63660,56.618685,0,0.0041791500,0.0041791500
9,469,67133,458.677580,0,0.0034403850,0.0034403850
6,678,54206,108.811298,0,0.0039981940,0.0039981940
2,732,64380,14.992938,0,0.0021748680,0.0021748680
1,734,60824,13.976478,0,0.0057855470,0.0057855470
7,480,77621,445.330134,0,0.0042714170,0.0042714170
0,740,64577,11.730317,0,0.0006864060,0.0006864060
3,736,63018,15.948452,0,0.0082047230,0.0082047230
5,580,69966,284.739059,0,0.0029778930,0.0029778930
4,720,63761,54.693982,0,0.0042735960,0.0042735960
8,594,53150,259.250210,0,0.0047966540,0.0047966540
1,743,61261,12.985316,0,0.0059113770,0.0059113770
0,747,64384,12.532613,0,0.0006685740,0.0006685740
3,741,62916,17.250457,0,0.0082086150,0.0082086150
6,690,61651,113.246111,0,0.0036517630,0.0036517630
2,742,64212,15.938824,0,0.0021420980,0.0021420980
9,472,66835,477.463460,0,0.0020805700,0.0020805700
4,722,63651,61.149565,0,0.0044197970,0.0044197970
7,488,77265,459.260170,0,0.0038125740,0.0038125740
5,581,69881,297.059396,0,0.0042275980,0.0042275980
0,752,65184,12.726887,0,0.0006406870,0.0006406870
8,602,53069,266.110574,0,0.0062389740,0.0062389740
1,755,58940,13.978940,0,0.0060313920,0.0060313920
3,754,62937,14.913446,0,0.0081708640,0.0081708640
2,751,64469,19.623597,0,0.0023342900,0.0023342900
6,700,58341,114.740920,0,0.0038528860,0.0038528860
4,735,63394,62.389201,0,0.0044916400,0.0044916400
2,762,64531,13.680789,0,0.0024992820,0.0024992820
0,770,65185,12.707751,0,0.0006473720,0.0006473720
5,591,69793,303.321570,0,0.0026023170,0.0026023170
3,763,63238,16.490607,0,0.0082981150,0.0082981150
1,769,62356,14.419209,0,0.0060937690,0.0060937690
7,494,77488,469.524573,0,0.0034282040,0.0034282040
8,612,53085,269.683792,0,0.0054849080,0.0054849080
9,487,66371,486.904304,0,0.0021153370,0.0021153370
6,704,63631,126.464136,0,0.0039983930,0.0039983930
1,774,60427,13.119789,0,0.0060015480,0.0060015480
2,772,64327,14.732144,0,0.0021770650,0.0021770650
4,745,63409,64.184269,0,0.0047827630,0.0047827630
0,776,65421,14.787196,0,0.0006596790,0.0006596790
3,771,63890,19.310120,0,0.0083857890,0.0083857890
5,609,69448,304.413330,0,0.0026104710,0.0026104710
8,622,53276,274.834801,0,0.0048423570,0.0048423570
6,713,54609,129.338691,0,0.0041272020,0.0041272020
1,784,61645,13.478950,0,0.0061768380,0.0061768380
7,509,76839,479.168041,0,0.0034499170,0.0034499170
0,790,65456,12.631475,0,0.0006477420,0.0006477420
4,758,63772,63.460966,0,0.0049865140,0.0049865140
3,789,63910,16.272208,0,0.0083290900,0.0083290900
2,788,64154,16.910521,0,0.0021863800,0.0021863800
9,498,66089,498.552943,0,0.0021866890,0.0021866890
5,614,69178,313.057866,0,0.0025747110,0.0025747110
6,729,60765,130.218672,0,0.0040980100,0.0040980100
8,631,52999,284.785577,0,0.0052372900,0.0052372900
0,795,65524,14.078348,0,0.0006453520,0.0006453520
3,797,63723,14.340309,0,0.0083349710,0.0083349710
4,765,63910,64.405348,0,0.0053719940,0.0053719940
2,793,64206,16.489867,0,0.0021795140,0.0021795140
1,800,57111,14.897355,0,0.0060174240,0.0060174240
7,514,76977,490.457831,0,0.0040050500,0.0040050500
9,508,65538,511.478950,0,0.0022353000,0.0022353000
0,805,65022,12.659241,0,0.0006383930,0.0006383930
3,801,63965,18.336419,0,0.0083563620,0.0083563620
1,803,60841,18.044681,0,0.0060795120,0.0060795120
2,804,64166,16.744129,0,0.0022264170,0.0022264170
6,731,55905,137.709108,0,0.0062410670,0.0062410670
8,647,53254,283.878863,0,0.0046642380,0.0046642380
5,629,69728,317.652791,0,0.0030263840,0.0030263840
4,778,64353,68.633181,0,0.0056582040,0.0056582040
0,811,65353,13.259302,0,0.0006245610,0.0006245610
2,812,64327,15.862811,0,0.0023798730,0.0023798730
1,820,59409,12.600738,0,0.0059807230,0.0059807230
3,815,63931,16.941018,0,0.0083324040,0.0083324040
6,744,62041,134.919335,0,0.0046356170,0.0046356170
4,783,64710,72.103729,0,0.0060657980,0.0060657980
8,652,53281,290.094667,0,0.0059418590,0.0059418590
7,529,77260,502.956082,0,0.0050484210,0.0050484210
9,513,65906,525.518173,0,0.0022671770,0.0022671770
5,640,69562,322.989287,0,0.0042067070,0.0042067070
2,821,63962,14.611133,0,0.0025175890,0.0025175890
0,826,65936,12.220470,0,0.0006177660,0.0006177660
1,829,60989,12.318598,0,0.0060172310,0.0060172310
6,757,54592,134.189912,0,0.0044473370,0.0044473370
3,830,63857,17.703214,0,0.0083394580,0.0083394580
4,791,64951,73.249515,0,0.0061834590,0.0061834590
8,669,53208,290.720457,0,0.0054260300,0.0054260300
1,835,57059,13.387943,0,0.0058594710,0.0058594710
5,645,69150,331.927195,0,0.0025125900,0.0025125900
0,839,66178,14.570835,0,0.0006538050,0.0006538050
9,526,65787,533.863293,0,0.0026036650,0.0026036650
2,836,63767,16.194919,0,0.0022483730,0.0022483730
7,536,77017,517.544625,0,0.0030659980,0.0030659980
3,837,64100,21.036915,0,0.0083234460,0.0083234460
6,761,61670,140.949068,0,0.0038161630,0.0038161630
4,809,65255,69.262185,0,0.0067019150,0.0067019150
0,845,66426,14.303456,0,0.0006130740,0.0006130740
8,671,53248,300.512509,0,0.0045387240,0.0045387240
1,848,61469,14.173838,0,0.0059112010,0.0059112010
2,844,63882,17.835346,0,0.0022614290,0.0022614290
5,656,68443,332.329366,0,0.0023727960,0.0023727960
3,842,63969,26.395330,0,0.0083753670,0.0083753670
4,819,65364,73.328160,0,0.0072623940,0.0072623940
6,780,58121,140.802033,0,0.0036402860,0.0036402860
7,544,76730,529.157206,0,0.0036754620,0.0036754620
1,854,59880,12.918321,0,0.0058354110,0.0058354110
9,532,65345,549.219234,0,0.0023772720,0.0023772720
0,851,65725,15.930623,0,0.0007057020,0.0007057020
8,684,53703,302.548924,0,0.0050024640,0.0050024640
2,859,63980,15.683471,0,0.0022816500,0.0022816500
3,856,63921,22.704378,0,0.0082891500,0.0082891500
5,665,67865,342.067692,0,0.0021779100,0.0021779100
1,861,61469,14.690142,0,0.0060115860,0.0060115860
0,864,65434,12.101768,0,0.0006573750,0.0006573750
4,823,64344,81.489354,0,0.0070894550,0.0070894550
6,782,63036,149.555464,0,0.0036611960,0.0036611960
2,862,63799,17.153068,0,0.0023161280,0.0023161280
3,866,64230,20.756172,0,0.0083486670,0.0083486670
8,693,53647,307.375568,0,0.0053980470,0.0053980470
7,560,75625,540.181184,0,0.0033597780,0.0033597780
1,873,56965,12.067035,0,0.0061287550,0.0061287550
9,545,65107,562.668127,0,0.0023391920,0.0023391920
0,875,65911,13.932397,0,0.0006466300,0.0006466300
2,876,63912,13.370978,0,0.0024220710,0.0024220710
4,834,63462,80.224074,0,0.0065195300,0.0065195300
5,675,68328,347.612821,0,0.0023934810,0.0023934810
6,799,53898,147.821121,0,0.0035479370,0.0035479370
3,880,64132,20.321229,0,0.0084428150,0.0084428150
0,886,66377,12.393138,0,0.0007477210,0.0007477210
8,701,53814,314.216955,0,0.0049668130,0.0049668130
2,882,63996,14.805286,0,0.0025923070,0.0025923070
4,850,62396,76.508566,0,0.0057957990,0.0057957990
1,890,61497,11.267034,0,0.0061712410,0.0061712410
6,807,59134,150.435047,0,0.0034732260,0.0034732260
3,883,64190,23.276599,0,0.0083390570,0.0083390570
5,683,68623,356.689814,0,0.0027827440,0.0027827440
7,563,74627,556.209421,0,0.0032035790,0.0032035790
9,558,65027,573.319702,0,0.0022846980,0.0022846980
2,894,63880,13.559036,0,0.0023340320,0.0023340320
4,853,62317,80.884818,0,0.0053391210,0.0053391210
8,711,53739,317.196836,0,0.0043139980,0.0043139980
1,898,59633,14.176083,0,0.0062018800,0.0062018800
0,900,66804,14.635251,0,0.0008176330,0.0008176330
6,817,56063,153.568525,0,0.0061299380,0.0061299380
3,891,68807,27.965603,0,0.0085379050,0.0085379050
5,694,68543,361.799898,0,0.0018325290,0.0018325290
2,902,64117,14.470348,0,0.0023406130,0.0023406130
1,905,61364,14.497448,0,0.0063111000,0.0063111000
0,908,65809,12.392736,0,0.0006999240,0.0006999240
8,723,53825,316.481727,0,0.0042819430,0.0042819430
4,869,62680,80.871777,0,0.0054971960,0.0054971960
7,573,75032,571.662146,0,0.0032287110,0.0032287110
9,566,64584,588.036143,0,0.0021775210,0.0021775210
3,910,63233,20.523914,0,0.0085271640,0.0085271640
6,824,61133,158.716092,0,0.0042041090,0.0042041090
1,915,56833,12.421844,0,0.0063296050,0.0063296050
2,914,63931,14.676720,0,0.0022895930,0.0022895930
0,917,65594,14.234512,0,0.0006683970,0.0006683970
5,710,68741,363.132987,0,0.0017073890,0.0017073890
4,878,63832,83.499494,0,0.0058135170,0.0058135170
3,920,62778,19.750011,0,0.0084409340,0.0084409340
8,738,54085,322.031587,0,0.0044928510,0.0044928510
6,831,54161,164.327924,0,0.0034666480,0.0034666480
1,925,61677,12.629042,0,0.0064886400,0.0064886400
7,587,74129,577.513998,0,0.0049909880,0.0049909880
2,922,63830,16.663344,0,0.0023619720,0.0023619720
0,928,65208,12.719664,0,0.0006686030,0.0006686030
5,719,68618,366.535833,0,0.0019296360,0.0019296360
4,887,64153,85.530300,0,0.0061013990,0.0061013990
9,578,64928,602.259120,0,0.0022623430,0.0022623430
3,921,62560,26.345906,0,0.0083621360,0.0083621360
8,749,54007,322.552070,0,0.0048084740,0.0048084740
0,935,65602,13.479311,0,0.0006332830,0.0006332830
6,849,61644,163.405417,0,0.0035926290,0.0035926290
1,937,60142,15.099699,0,0.0063229700,0.0063229700
2,936,63897,15.980096,0,0.0025156640,0.0025156640
4,899,64813,84.389239,0,0.0066775360,0.0066775360
7,597,74293,588.157255,0,0.0039769890,0.0039769890
3,931,62780,25.622995,0,0.0084363430,0.0084363430
5,726,69009,376.031445,0,0.0019352130,0.0019352130
8,760,53972,327.505370,0,0.0044935150,0.0044935150
1,944,61892,14.742384,0,0.0063466930,0.0063466930
0,949,66591,14.924645,0,0.0006985720,0.0006985720
2,950,63835,14.683458,0,0.0027587730,0.0027587730
9,590,64968,612.972576,0,0.0023088080,0.0023088080
6,855,58270,171.193202,0,0.0035567270,0.0035567270
4,903,64889,90.902972,0,0.0073825830,0.0073825830
3,947,62638,22.465130,0,0.0084250430,0.0084250430
5,739,69154,376.428561,0,0.0021871510,0.0021871510
0,955,66941,14.871844,0,0.0008432250,0.0008432250
7,604,72447,601.261094,0,0.0040050450,0.0040050450
2,956,64143,15.309354,0,0.0023915940,0.0023915940
1,960,57645,13.527118,0,0.0064329540,0.0064329540
3,953,62539,20.981032,0,0.0083762220,0.0083762220
8,764,53817,336.026489,0,0.0041541720,0.0041541720
4,919,64102,89.547201,0,0.0069327650,0.0069327650
9,600,65732,625.001330,0,0.0022899930,0.0022899930
6,865,63658,179.430992,0,0.0036077940,0.0036077940
0,968,66990,12.889468,0,0.0007162460,0.0007162460
1,970,62177,12.105919,0,0.0063298100,0.0063298100
2,965,63861,15.520077,0,0.0023775310,0.0023775310
3,963,62881,22.542896,0,0.0083776230,0.0083776230
5,750,68991,385.927049,0,0.0018548550,0.0018548550
7,619,67979,604.453841,0,0.0045122490,0.0045122490
8,779,53900,341.131319,0,0.0041061070,0.0041061070
4,930,62788,90.510308,0,0.0071050820,0.0071050820
0,972,67174,13.881082,0,0.0008083550,0.0008083550
2,973,64037,15.659221,0,0.0024774450,0.0024774450
6,871,54005,183.982948,0,0.0032474480,0.0032474480
1,976,60889,15.903707,0,0.0061294300,0.0061294300
3,977,63117,20.570069,0,0.0084759280,0.0084759280
9,605,65941,640.247984,0,0.0023197310,0.0023197310
5,756,69129,390.218556,0,0.0019007590,0.0019007590
4,940,62404,92.492618,0,0.0067043860,0.0067043860
8,787,53979,347.091341,0,0.0042515440,0.0042515440
1,981,62887,15.802721,0,0.0062542710,0.0062542710
7,624,65200,614.444041,0,0.0056173150,0.0056173150
0,988,66987,14.829842,0,0.0006897390,0.0006897390
2,986,63662,15.125988,0,0.0024704190,0.0024704190
3,990,63115,17.377946,0,0.0084503560,0.0084503560
6,884,57335,189.382898,0,0.0030838320,0.0030838320
5,768,69576,392.535886,0,0.0020272560,0.0020272560
0,991,67801,13.263356,0,0.0006430800,0.0006430800
1,1000,58563,12.626829,0,0.0062247470,0.0062247470
4,945,62296,99.138408,0,0.0063094880,0.0063094880
2,996,63919,15.161984,0,0.0026921320,0.0026921320
9,613,66054,650.789053,0,0.0023237540,0.0023237540
8,792,54020,352.038397,0,0.0043788860,0.0043788860
3,995,63477,19.408666,0,0.0084884520,0.0084884520
7,634,65767,622.543091,0,0.0058662620,0.0058662620
6,895,57709,190.533235,0,0.0068451370,0.0068451370
5,773,69895,399.933612,0,0.0024374130,0.0024374130
1,1005,63076,16.386424,0,0.0061713770,0.0061713770
0,1010,67422,14.704215,0,0.0006493940,0.0006493940
2,1008,64449,15.423815,0,0.0030613580,0.0030613580
4,951,63286,102.567732,0,0.0066732230,0.0066732230
3,1001,63454,22.177690,0,0.0084750080,0.0084750080
8,802,54075,361.746545,0,0.0041755120,0.0041755120
6,906,63059,194.994140,0,0.0047255330,0.0047255330
0,1012,67260,14.714870,0,0.0006681560,0.0006681560
9,627,65670,662.954805,0,0.0023634800,0.0023634800
7,644,66445,632.544030,0,0.0091014650,0.0091014650
1,1013,61575,14.909228,0,0.0060868020,0.0060868020
4,969,64010,98.234451,0,0.0069444990,0.0069444990
2,1018,64189,16.441506,0,0.0025310370,0.0025310370
3,1019,63626,17.321791,0,0.0085992150,0.0085992150
5,785,69790,406.098353,0,0.0033693200,0.0033693200
6,918,58733,196.284045,0,0.0035238740,0.0035238740
8,814,53971,365.897520,0,0.0040586070,0.0040586070
2,1024,63469,19.121641,0,0.0024989950,0.0024989950
0,1029,67051,14.589262,0,0.0006288290,0.0006288290
1,1030,63567,14.886711,0,0.0062535660,0.0062535660
